id	ann	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pt1	pt2	pt3	pt4	pt5	pt6	pt7	cc1	cc2	cc3	cc4	cc5	cc6	cc7	ct1	ct2	ct3	ct4	ct5	ct6	ct7
C:462	pirna2.bed:1,;ensGene.bed:ENST00000365223,;refGene.bed:NM_001035006,;wgRNA.bed:CDBox,;	637	501	355	480	258	457	323	175	302	362	396	211	356	330	1112	365	514	328	239	267	252	843	822	625	118	429	380	349
C:463	pirna2.bed:1,;ensGene.bed:ENST00000383875,;refGene.bed:NM_001035006,;wgRNA.bed:CDBox,;	763	638	269	452	359	361	373	160	307	553	486	269	385	379	716	390	490	199	190	216	268	97	214	519	137	256	231	192
C:464	pirna2.bed:1,;ensGene.bed:ENST00000607313,;refGene.bed:NM_001035006,;wgRNA.bed:CDBox,;	424	193	240	397	217	228	232	64	173	350	239	104	261	231	911	371	685	244	144	150	326	140	201	329	130	154	199	237
C:465	ensGene.bed:ENST00000393796,;refGene.bed:NM_001040664,;wgRNA.bed:CDBox,;	738	358	308	499	541	207	357	157	263	711	403	137	317	498	517	219	322	239	141	125	161	166	170	351	161	153	179	136
C:466	ensGene.bed:ENST00000393796,;refGene.bed:NM_001040664,;wgRNA.bed:CDBox,;	607	187	231	224	172	111	143	96	82	422	311	22	162	308	2562	1028	2025	650	496	636	839	485	879	1289	544	538	915	833
C:467	miRNA.bed:Name=hsa-miR-769-3p,;ensGene.bed:ENST00000390225,;refGene.bed:NR_030412,;	80619	23826	61641	55641	41234	34931	49618	26480	16460	45362	52741	16359	50305	52289	57656	18050	36543	33443	20379	25335	49338	11933	29507	26856	35426	35116	27462	22718
C:468	ensGene.bed:ENST00000364805,;refGene.bed:NR_073024,;wgRNA.bed:CDBox,;	1178	476	684	1850	662	428	669	387	333	733	563	346	597	507	1134	500	792	2003	620	528	845	84	446	481	1226	573	743	496
C:469	ensGene.bed:ENST00000468655,;refGene.bed:NR_073024,;wgRNA.bed:CDBox,;	467	271	173	434	172	297	235	273	285	334	217	170	154	132	462	224	281	401	245	288	258	267	290	713	242	301	248	268
C:470	pirna2.bed:1,;ensGene.bed:ENST00000365633,;refGene.bed:NR_073024,;wgRNA.bed:CDBox,;	36	23	0	17	22	14	0	34	10	32	29	0	24	14	172	129	161	81	70	41	78	32	117	204	31	81	62	56
C:471	miRNA.bed:Name=hsa-miR-99b-3p,;ensGene.bed:ENST00000384819,;refGene.bed:NR_029843,;	52538	40792	36571	54275	28419	13901	20821	13601	17189	25027	27907	10357	17034	16175	22699	32308	17744	33780	22245	16153	23133	32130	27288	16969	19395	14375	20505	15198
C:472	miRNA.bed:Name=hsa-miR-125a-3p,;ensGene.bed:ENST00000385273,;refGene.bed:NR_029693,;	58238	24068	36532	43809	41757	17268	33040	18363	24899	44264	55532	17704	30598	34276	34641	22500	23469	29993	20319	13075	19226	15115	29685	23296	23477	19925	21412	14720
C:473	miRNA.bed:Name=hsa-miR-935,;ensGene.bed:ENST00000270458,;refGene.bed:NM_031895,;	4693	310	3264	3162	955	1311	2481	1047	248	1382	2678	968	1807	3269	3424	347	2166	3831	1346	1344	3412	273	2685	1534	3271	2706	1853	1661
C:474	ensGene.bed:ENST00000598436,;refGene.bed:NM_001961,;wgRNA.bed:CDBox,;	311	152	169	374	73	131	169	40	38	93	122	86	121	105	439	193	330	259	88	131	234	28	76	71	119	60	160	143
C:475	ensGene.bed:ENST00000585886,;refGene.bed:NM_013433,;	502	317	372	280	449	316	279	234	255	463	367	150	392	488	2857	2275	2388	1294	1344	1232	1582	1609	1476	1342	1035	909	1613	1749
C:476	pirna2.bed:1,;ensGene.bed:ENST00000585886,;refGene.bed:NM_013433,;wgRNA.bed:CDBox,;	271	26	65	82	61	54	21	37	0	118	144	0	69	156	350	80	237	124	80	105	219	74	165	144	95	113	56	110
C:477	miRNA.bed:Name=hsa-miR-24-3p,;ensGene.bed:ENST00000297979,;refGene.bed:NM_032823,;	5716	4469	4122	5954	6241	3521	4151	2372	3505	4933	3960	1940	4110	5169	4447	4399	2740	4646	4667	3361	4069	4161	2801	2081	4007	3603	5151	4163
C:478	miRNA.bed:Name=hsa-miR-23b-3p,;ensGene.bed:ENST00000297979,;refGene.bed:NM_032823,;	15250	21297	14633	26641	33567	12995	21875	14858	15952	28810	17974	9574	19764	25498	9673	20505	8515	19253	24010	11202	19234	3524	15839	9666	21906	19728	17322	14234
C:479	miRNA.bed:Name=hsa-miR-23a-3p,;ensGene.bed:ENST00000385245,;refGene.bed:NR_029495,;	2225	1128	2060	2124	2088	1446	1775	861	1935	1807	2083	1135	1174	2453	1322	1027	1208	1502	1247	997	1293	550	1123	851	1092	1185	1258	1469
C:481	tRNA.bed:chr19.tRNA8-SeCTCA,;pirna2.bed:1,;rmsk.bed:tRNA,;ensGene.bed:ENST00000423698,;	9648	5075	7075	1589	4684	7231	7054	9699	5125	5472	4502	7867	14681	9593	9379	4886	6877	2086	3203	5465	6587	4986	4285	10570	5167	7979	7429	7595
C:482	miRNA.bed:Name=hsa-miR-330-3p,;rmsk.bed:SINE,;ensGene.bed:ENST00000590043,;refGene.bed:NM_001193269,;	4539	4188	3827	4429	4983	1885	3090	1658	3129	5384	3383	1350	1880	3604	3663	5122	2569	3916	3990	1747	2895	938	3108	2043	2754	2702	3046	1973
C:483	miRNA.bed:Name=hsa-miR-150-5p,;ensGene.bed:ENST00000602157,;refGene.bed:NR_029703,;	3263	1069	2001	2422	1559	1215	2109	640	1268	1521	1689	791	1224	1732	1519	654	1030	2017	1173	850	1616	264	1081	1247	1587	1354	1340	1192
C:484	tRNA.bed:chr8.tRNA6-AlaAGC,;pirna2.bed:1,;rmsk.bed:tRNA,;ensGene.bed:ENST00000517961,;	295	562	598	666	504	1203	774	218	316	269	327	583	587	187	224	348	592	419	262	617	673	538	586	382	296	391	816	580
C:485	ensGene.bed:ENST00000296126,;refGene.bed:NM_015131,;wgRNA.bed:CDBox,;	419	74	145	282	180	111	154	105	36	272	210	46	220	168	333	166	237	367	179	96	314	0	203	303	221	192	196	125
C:486	ensGene.bed:ENST00000407426,;refGene.bed:NM_015131,;	337	168	151	205	117	78	147	28	98	203	182	41	126	151	423	258	235	193	100	81	149	69	133	189	214	101	209	109
C:487	ensGene.bed:ENST00000407426,;refGene.bed:NM_015131,;wgRNA.bed:CDBox,;	122	62	62	109	65	69	78	11	29	72	85	40	58	62	130	118	84	136	51	50	73	0	55	12	112	31	141	93
C:488	tRNA.bed:chr6.tRNA55-IleTAT,;rmsk.bed:tRNA,;ensGene.bed:ENST00000458896,;	278	51	189	262	87	44	137	67	36	159	137	44	190	158	179	71	97	199	48	21	69	33	71	23	70	65	66	30
C:489	ensGene.bed:ENST00000487043,;refGene.bed:NM_017952,;wgRNA.bed:CDBox,;	453	324	334	847	261	461	482	366	140	325	287	298	857	268	286	222	262	833	298	391	745	266	251	696	461	449	264	393
C:490	miRNA.bed:Name=hsa-miR-128-1-5p,;ensGene.bed:ENST00000264160,;refGene.bed:NM_001282799,;	186279	43832	137397	115272	63552	50480	82840	40780	20326	83509	101043	37185	88889	89268	146704	16995	90794	67472	36896	35889	46498	47259	100767	90420	83142	83340	71823	54340
C:491	miRNA.bed:Name=hsa-miR-128-2-5p,;ensGene.bed:ENST00000462173,;refGene.bed:NM_001267619,;	17519	4027	12218	10756	6829	6129	10211	5061	1867	9644	13344	4988	12131	11208	10391	3146	7268	5808	3105	3841	6339	2839	6659	6019	6414	6908	5919	4710
C:492	pirna2.bed:1,;rmsk.bed:rRNA,;ensGene.bed:ENST00000387347,;	7146	866	2928	4452	3426	1982	3128	1278	1223	3108	3993	895	2271	4935	4629	451	2536	1811	797	753	1374	318	1348	2029	1056	1539	1151	710
C:493	miRNA.bed:Name=hsa-miR-10b-5p,;ensGene.bed:ENST00000432796,;refGene.bed:NR_029609,;	1043	443	1146	1150	540	440	537	421	640	469	606	501	789	1390	545	330	609	604	318	257	364	231	286	200	156	1240	245	213
C:494		332	1531	1707	301	733	3232	1117	1698	2777	1318	1152	1295	4137	1112	311	964	1083	186	292	1356	1000	776	1284	1065	517	1251	1674	2936
C:495	ensGene.bed:ENST00000459163,;refGene.bed:NM_001967,;wgRNA.bed:CDBox,;	10689	12761	4798	12341	16766	7921	14424	2305	5686	7474	4411	3207	7029	7599	16059	20141	19011	14173	12996	9704	19012	5720	3110	6706	9103	9555	17005	8217
C:496	ensGene.bed:ENST00000433543,;refGene.bed:NM_015934,;wgRNA.bed:CDBox,;	614	286	310	334	213	145	212	89	113	390	475	93	198	262	372	184	177	307	193	121	188	0	291	234	190	170	252	133
C:497	pirna2.bed:1,;ensGene.bed:ENST00000384320,;refGene.bed:NM_021121,;wgRNA.bed:CDBox,;	266	133	179	295	171	123	190	54	48	211	136	124	193	221	222	85	157	134	62	43	126	28	48	44	72	89	111	74
C:498	ensGene.bed:ENST00000464645,;refGene.bed:NM_198890,;wgRNA.bed:scaRna,;	159	137	114	205	195	63	140	84	67	150	90	33	115	164	130	103	93	91	65	17	66	35	46	74	44	58	54	54
C:499	miRNA.bed:Name=hsa-miR-149-5p,;ensGene.bed:ENST00000426280,;refGene.bed:NM_002081,;	19464	4172	15985	17684	8328	8370	11229	7275	7073	10471	14485	7005	11019	12398	11970	3369	8417	15688	7387	6305	12631	1371	11037	8745	15751	13167	10355	8867
C:500	miRNA.bed:Name=hsa-miR-1301-3p,;ensGene.bed:ENST00000406659,;refGene.bed:NM_175629,;	1184	183	772	654	334	261	399	173	137	380	651	157	484	616	712	159	426	526	248	246	437	116	381	267	380	327	357	263
C:501	ensGene.bed:ENST00000444495,;refGene.bed:NM_198244,;wgRNA.bed:CDBox,;	4888	2878	3157	4823	2897	2229	3037	1509	2237	3998	3608	2077	3827	3198	2952	1615	2074	3199	1611	1629	2744	1545	1893	1840	2530	1957	2667	2052
C:502	ensGene.bed:ENST00000424632,;refGene.bed:NR_003070,;wgRNA.bed:CDBox,;	208	62	90	252	83	83	109	53	23	177	99	57	131	132	159	152	113	250	119	73	194	130	204	501	171	183	115	117
C:503	pirna2.bed:1,;ensGene.bed:ENST00000424632,;refGene.bed:NR_003070,;wgRNA.bed:CDBox,;	246	372	124	201	228	181	207	587	395	321	150	105	185	148	149	314	104	138	168	166	203	609	307	906	170	427	250	225
C:505	miRNA.bed:Name=hsa-miR-375,;ensGene.bed:ENST00000362103,;refGene.bed:NR_029867,;	286	67	292	192	313	1138	208	80	1880	119	262	107	497	435	293	75	196	222	353	1492	371	511	277	79	175	165	143	679
C:506	miRNA.bed:Name=hsa-miR-153-3p,;ensGene.bed:ENST00000423636,;refGene.bed:NM_002846,;	23964	2949	17229	14254	9123	9154	14436	6772	3715	9047	17952	8602	10797	16481	14825	2257	10169	7152	4161	5402	6994	2847	8572	6635	7545	6735	4261	6194
C:507	pirna2.bed:1,;ensGene.bed:ENST00000461347,;refGene.bed:NM_005381,;wgRNA.bed:CDBox,;	134	84	100	138	44	48	105	85	48	108	102	36	74	103	58	79	53	82	56	29	127	286	53	81	74	101	76	63
C:508	pirna2.bed:1,;ensGene.bed:ENST00000365530,;refGene.bed:NR_004398,;wgRNA.bed:CDBox,;	6161	4591	2664	8829	5185	5708	4870	1950	3290	6528	3497	3746	4245	3895	4538	5185	3480	5256	3273	3633	3343	2350	2870	2769	2535	2332	4284	3436
C:509	pirna2.bed:1,;ensGene.bed:ENST00000329276,;refGene.bed:NR_027700,;wgRNA.bed:CDBox,;	3898	2254	1440	2165	1622	744	1059	559	996	2163	1805	475	1094	1387	7647	3046	4658	3844	4554	1748	2588	2937	5112	4716	2741	2928	4247	3167
C:510	ensGene.bed:ENST00000462630,;refGene.bed:NR_027700,;wgRNA.bed:CDBox,;	616	378	430	738	434	238	404	29	133	338	237	163	337	268	539	281	389	609	294	184	445	76	89	130	240	156	336	244
C:511	pirna2.bed:1,;ensGene.bed:ENST00000467857,;refGene.bed:NR_027700,;wgRNA.bed:CDBox,;	6402	3436	4041	8824	3789	4253	4148	2053	2061	5311	4075	2908	3613	4209	3253	1901	2347	5635	1887	3917	3922	511	1615	1351	1705	1472	2150	2218
C:512	ensGene.bed:ENST00000442419,;refGene.bed:NR_003239,;wgRNA.bed:HAcaBox,;	112	0	111	154	16	57	59	18	20	25	53	28	44	40	61	0	48	112	31	40	58	38	41	115	39	20	46	32
C:513	ensGene.bed:ENST00000386307,;refGene.bed:NR_003606,;wgRNA.bed:CDBox,;	941	366	448	460	453	156	366	110	205	615	656	124	279	562	1074	509	1015	357	269	285	298	383	608	633	389	322	515	374
C:514	ensGene.bed:ENST00000410433,;refGene.bed:NR_003606,;wgRNA.bed:CDBox,;	342	212	147	134	166	159	120	136	111	282	226	58	154	223	466	237	401	112	97	180	127	270	241	595	72	158	89	100
C:515	ensGene.bed:ENST00000391002,;refGene.bed:NR_003606,;wgRNA.bed:CDBox,;	3561	1133	1222	1420	1331	656	1166	550	766	2233	2093	484	1252	1880	3135	1034	1826	1449	1026	663	1582	120	2113	2050	1292	1166	1557	825
C:516	miRNA.bed:Name=hsa-miR-124-3p,;ensGene.bed:ENST00000521441,;refGene.bed:NR_029669,;	36520	6114	25117	22687	16972	15052	17469	23503	7456	29356	36443	10877	19576	31910	32320	11165	19155	25674	22061	20171	25253	3971	37813	29520	43171	33670	19220	25980
C:517	miRNA.bed:Name=hsa-mir-941-2,;ensGene.bed:ENST00000360864,;refGene.bed:NM_025219,;	1516	952	1095	1736	815	495	991	337	857	1301	669	404	736	1154	1367	1463	911	1764	888	669	1453	830	1339	397	840	976	1644	1243
C:518	ensGene.bed:ENST00000515997,;refGene.bed:NM_198216,;wgRNA.bed:CDBox,;	1362	487	784	755	635	432	660	232	314	866	723	248	625	883	2768	1462	2192	1513	1024	802	1199	1004	1763	1486	1433	1099	1878	1176
C:519	pirna2.bed:1,;ensGene.bed:ENST00000486776,;refGene.bed:NM_001282454,;wgRNA.bed:CDBox,;	770	413	504	695	735	364	628	353	491	959	584	350	630	807	470	226	297	262	201	131	266	311	270	393	185	275	323	209
C:521	ensGene.bed:ENST00000413755,;refGene.bed:NR_027241,;wgRNA.bed:HAcaBox,;	23	0	33	37	15	20	15	121	12	0	14	0	0	13	0	0	10	47	11	29	14	128	64	241	12	29	0	0
C:522	ensGene.bed:ENST00000424235,;refGene.bed:NR_027241,;wgRNA.bed:HAcaBox,;	22	13	24	57	10	0	11	177	41	49	13	0	52	10	0	0	0	0	0	0	0	169	139	318	10	13	0	0
C:524	miRNA.bed:Name=hsa-miR-99a-3p,;ensGene.bed:ENST00000602620,;refGene.bed:NR_027791,;	14604	8066	11448	13872	9605	7311	8089	4568	9227	8453	10791	4232	6577	10676	7974	8419	6431	9185	6578	6295	7256	13264	7724	5244	6626	5590	8367	7127
C:525	miRNA.bed:Name=hsa-miR-155-5p,;ensGene.bed:ENST00000456917,;refGene.bed:NR_001458,;	672	151	433	431	393	217	367	213	253	191	326	228	219	414	468	170	236	298	253	140	317	207	181	66	315	146	261	282
C:526	miRNA.bed:Name=hsa-miR-185-3p,;ensGene.bed:ENST00000434168,;refGene.bed:NR_104274,;	968	447	652	834	647	369	534	111	402	675	618	176	503	894	700	919	438	688	469	322	508	309	358	239	302	369	628	417
C:527	miRNA.bed:Name=hsa-miR-130b-3p,;ensGene.bed:ENST00000498589,;refGene.bed:NR_029845,;	971	778	658	966	917	325	719	364	593	1057	710	291	511	738	690	839	347	724	603	286	536	206	625	315	577	544	789	466
C:528	miRNA.bed:Name=hsa-miR-3200-3p,;rmsk.bed:LTR,;ensGene.bed:ENST00000446658,;refGene.bed:NM_001282738,;	1901	527	1011	1474	839	541	1056	745	303	1072	1096	562	812	1118	1615	900	727	1728	881	700	1567	180	1572	650	1287	1171	872	668
C:529	ensGene.bed:ENST00000602478,;refGene.bed:NR_029422,;	245	271	218	225	248	94	232	288	163	142	151	91	187	192	193	339	167	223	279	124	254	315	400	900	271	378	257	175
C:530	miRNA.bed:Name=hsa-let-7b-3p,;ensGene.bed:ENST00000360737,;refGene.bed:NR_027033,;	1404	1663	1140	1859	2594	791	1525	676	1275	1809	1033	503	953	1445	966	1867	638	1308	1787	650	1363	311	905	435	1087	1120	1331	876
C:531	miRNA.bed:Name=hsa-miR-3653,;ensGene.bed:ENST00000415447,;refGene.bed:NM_145730,;wgRNA.bed:CDBox,;	127	10	34	50	39	10	51	0	12	61	65	0	13	66	289	143	229	119	67	55	91	46	176	153	68	84	156	96
C:532	pirna2.bed:1,;ensGene.bed:ENST00000402527,;refGene.bed:NM_001033853,;wgRNA.bed:CDBox,;	137	99	36	112	105	58	84	23	38	52	63	38	93	42	593	387	477	447	281	297	493	35	361	432	420	279	410	339
C:533	ensGene.bed:ENST00000453303,;refGene.bed:NM_001033853,;wgRNA.bed:CDBox,;	193	140	72	162	103	92	177	101	77	100	84	77	132	100	153	255	140	204	117	122	182	48	79	133	167	208	114	116
C:534	pirna2.bed:1,;ensGene.bed:ENST00000459859,;refGene.bed:NM_001033853,;wgRNA.bed:CDBox,;	11258	5058	5994	6255	5742	4015	5336	3606	3505	8107	8259	2674	5538	6751	14775	8568	10677	6594	4779	4963	6728	4573	6994	8815	6312	5441	6314	6487
C:535	miRNA.bed:Name=hsa-miR-1249,;rmsk.bed:LINE,;ensGene.bed:ENST00000391627,;refGene.bed:NM_001009880,;	2600	1034	1760	1994	1556	985	1431	872	559	1090	1439	701	1252	1313	1945	931	1090	1827	1630	837	1897	135	1023	378	1315	1839	1018	849
C:536	ensGene.bed:ENST00000365493,;refGene.bed:NM_001012321,;wgRNA.bed:HAcaBox,;	0	116	0	0	37	91	41	294	109	0	0	48	58	0	0	138	0	20	34	86	67	188	62	366	47	111	70	63
C:537	ensGene.bed:ENST00000484022,;refGene.bed:NM_206826,;wgRNA.bed:CDBox,;	1655	866	607	1009	1282	615	987	534	469	1326	911	261	931	1120	1022	171	625	236	122	80	238	21	142	464	142	250	175	173
C:538	ensGene.bed:ENST00000484022,;refGene.bed:NM_206826,;	556	196	275	545	199	137	291	80	83	324	245	155	243	276	589	166	469	213	56	61	217	122	96	171	123	79	258	102
C:539	ensGene.bed:ENST00000484022,;refGene.bed:NM_206826,;wgRNA.bed:CDBox,;	2863	1322	1467	2239	1412	1080	1469	664	856	2055	1586	715	1367	1815	3065	1851	2177	1902	1084	1102	1691	1091	1411	1459	1422	1169	1917	1415
C:540	miRNA.bed:Name=hsa-miR-885-3p,;rmsk.bed:SINE,;ensGene.bed:ENST00000480680,;refGene.bed:NM_001001331,;	1848	384	927	1161	719	336	707	575	334	977	1144	324	849	949	1293	292	511	979	612	254	608	175	882	848	1293	957	574	513
C:541	miRNA.bed:Name=hsa-miR-1224-5p,;ensGene.bed:ENST00000444495,;refGene.bed:NM_138345,;	285	27	328	240	97	131	213	232	63	146	298	119	266	277	245	40	195	245	115	174	272	44	253	162	332	401	155	157
C:542	pirna2.bed:1,;ensGene.bed:ENST00000457131,;refGene.bed:NM_001007074,;wgRNA.bed:HAcaBox,;	617	572	574	341	508	292	392	1172	554	724	501	282	422	473	466	424	326	348	498	253	482	403	947	2387	387	861	427	309
C:543	miRNA.bed:Name=hsa-miR-425-3p,;ensGene.bed:ENST00000440857,;refGene.bed:NM_018114,;	6880	1882	4378	4707	2957	2484	3552	1569	1353	3029	3389	1999	3395	3987	4292	1850	2554	4118	2259	2035	3469	947	2720	1912	2899	2531	3048	2451
C:544	miRNA.bed:Name=hsa-miR-191-3p,;ensGene.bed:ENST00000440857,;refGene.bed:NM_018114,;	112985	36226	75156	86704	55039	41113	58067	31893	34961	64947	72810	34605	66189	75405	70376	40735	45643	51784	27986	28495	50924	45592	43154	32428	38515	40768	45143	36271
C:545	miRNA.bed:Name=hsa-miR-218-1-3p,;ensGene.bed:ENST00000503837,;refGene.bed:NM_004787,;	12952	1502	8117	8231	2946	3521	5465	5541	2932	6129	13825	5893	9681	13991	11414	1705	5483	6609	2157	3494	4897	1353	9851	5124	11606	8568	3783	4672
C:546	miRNA.bed:Name=hsa-miR-574-3p,;rmsk.bed:Simple_repeat,;ensGene.bed:ENST00000358869,;refGene.bed:NR_033290,;	1574	2673	1132	1660	2528	720	1187	475	796	2178	659	384	434	924	1208	2629	738	1760	2710	709	1224	816	1170	679	1090	1456	2463	1143
C:547	ensGene.bed:ENST00000509659,;refGene.bed:NM_001040058,;	0	104	0	0	10	0	0	0	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	12	0	0
C:548	ensGene.bed:ENST00000509659,;refGene.bed:NM_001040058,;	0	361	0	0	20	0	0	0	25	0	0	0	0	0	0	308	0	0	18	0	0	0	0	0	14	0	0	0
C:549	miRNA.bed:Name=hsa-miR-577,;ensGene.bed:ENST00000394511,;refGene.bed:NM_003360,;	4700	13999	3587	8117	17960	3713	9049	2703	6917	12166	2019	1582	1792	4575	2182	8752	1759	3719	6765	1490	4645	2844	1358	883	2055	2703	3882	1552
C:550	ensGene.bed:ENST00000604922,;refGene.bed:NM_001267699,;wgRNA.bed:CDBox,;	434	254	187	318	245	186	247	124	144	249	236	128	161	192	273	147	208	179	129	75	130	36	128	243	171	162	149	109
C:551	miRNA.bed:Name=hsa-miR-95-5p,;rmsk.bed:LINE,;ensGene.bed:ENST00000505872,;refGene.bed:NM_001286688,;	1805	336	1367	1831	768	560	979	485	293	915	1350	679	1190	1363	1113	240	705	1037	370	375	607	289	640	496	737	570	450	387
C:552	miRNA.bed:Name=hsa-miR-887-5p,;rmsk.bed:LINE,;ensGene.bed:ENST00000329673,;refGene.bed:NM_001278317,;	744	626	731	765	735	336	584	170	485	837	548	185	297	725	768	935	697	801	791	484	765	268	348	312	425	452	699	576
C:554	rmsk.bed:Simple_repeat,;ensGene.bed:ENST00000428762,;refGene.bed:NM_173054,;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267	0	11	0	0
C:555	rmsk.bed:Simple_repeat,;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	40	370	0	24	0	0
C:556	ensGene.bed:ENST00000296755,;refGene.bed:NM_005909,;	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	177	0	70	0	0
C:557	miRNA.bed:Name=hsa-miR-3607-3p,;pirna2.bed:1,;ensGene.bed:ENST00000362392,;refGene.bed:NR_037402,;	2758	670	1173	1564	1298	997	1549	866	604	1841	1704	458	1430	1682	2752	665	1826	1357	688	846	1501	133	1423	1646	979	1007	918	874
C:558	pirna2.bed:1,;ensGene.bed:ENST00000361789,;	474	88	224	281	176	114	267	968	271	350	285	81	301	161	827	103	470	348	97	165	297	63	2045	1921	242	1262	396	66
C:559	pirna2.bed:1,;ensGene.bed:ENST00000387459,;	24515	28124	8764	9473	13267	9467	14552	112202	41307	36860	25181	15968	45550	9240	56266	35977	29245	37979	30422	21733	56585	16592	158220	141414	34494	72574	49495	50633
C:560	ensGene.bed:ENST00000363120,;refGene.bed:NR_026703,;	573	574	1415	979	885	271	715	192	922	324	306	219	469	814	556	618	1271	784	511	244	663	251	263	206	370	416	385	573
C:561	miRNA.bed:Name=hsa-miR-145-3p,;ensGene.bed:ENST00000384967,;refGene.bed:NR_027180,;	4280	864	3054	3291	1868	1687	2628	1120	1385	1589	3551	2428	2075	3125	1862	497	1440	1727	936	857	1610	668	620	1121	1381	1376	1077	1232
C:562	miRNA.bed:Name=hsa-miR-146a-5p,;ensGene.bed:ENST00000517927,;refGene.bed:NR_029701,;	1226	702	758	692	1122	588	772	592	631	986	1168	558	1139	1448	1181	369	612	316	416	572	500	2666	633	595	402	525	986	1034
C:563	miRNA.bed:Name=hsa-miR-582-3p,;rmsk.bed:LINE,;ensGene.bed:ENST00000514231,;refGene.bed:NM_001104631,;	4186	1101	2784	3092	1918	2392	3350	1893	631	2046	2151	1625	2513	3676	2834	977	1590	1926	1002	1753	2547	456	1782	1927	2245	2650	1633	1746
C:564	pirna2.bed:1,;ensGene.bed:ENST00000387347,;	489	68	209	135	73	58	130	92	20	133	333	33	162	212	256	24	164	133	80	66	105	0	142	231	88	107	107	10
C:565	ensGene.bed:ENST00000389680,;	3601	580	702	1252	937	772	1013	603	235	1001	1342	274	1058	1318	3794	433	1993	983	416	563	892	273	1767	2055	1069	1312	1340	806
C:566	ensGene.bed:ENST00000361789,;	289	0	108	38	46	13	56	29	46	41	74	11	32	123	131	0	49	26	23	0	55	0	11	0	28	13	12	24
C:567	ensGene.bed:ENST00000361335,;	781	0	357	262	57	10	271	667	105	233	202	83	618	332	729	56	306	167	13	19	127	278	273	887	109	315	222	176
C:568	miRNA.bed:Name=hsa-miR-874-5p,;ensGene.bed:ENST00000502381,;refGene.bed:NM_001257195,;	6925	2374	4448	5949	3402	2742	4280	2817	2298	3722	4656	3086	3834	4475	5522	3216	3479	6186	3557	3118	5239	2099	4968	2478	4470	4346	4406	3404
C:569	pirna2.bed:1,;ensGene.bed:ENST00000507097,;refGene.bed:NM_004134,;wgRNA.bed:CDBox,;	1050	441	471	996	714	343	571	257	276	737	610	196	470	741	714	459	473	631	393	231	316	321	308	404	486	336	510	313
C:570	miRNA.bed:Name=hsa-miR-584-5p,;rmsk.bed:DNA,;ensGene.bed:ENST00000504690,;refGene.bed:NM_024577,;	3343	12361	2346	4899	10841	1597	3397	1335	5289	7866	1184	517	783	2776	2331	8641	1402	4123	9006	1493	3525	3602	1638	877	2606	2966	6180	1705
C:571	miRNA.bed:Name=hsa-miR-340-3p,;rmsk.bed:DNA,;ensGene.bed:ENST00000520911,;refGene.bed:NM_001280801,;	34362	35682	25904	27102	56213	16368	28717	17878	27440	57508	28907	9113	19976	46994	26364	24127	14805	14832	25495	10688	21453	6876	17968	12515	14320	23971	14774	12729
C:572	ensGene.bed:ENST00000515417,;refGene.bed:NM_006098,;wgRNA.bed:CDBox,;	390	76	216	278	232	143	247	134	52	292	243	61	215	332	1693	626	1146	792	404	466	810	110	593	791	470	383	387	582
C:573	ensGene.bed:ENST00000515417,;refGene.bed:NM_006098,;wgRNA.bed:CDBox,;	5483	2660	3147	4704	3829	1728	2580	1135	1886	4728	2941	1320	2537	3458	5368	3150	4164	3768	2197	1544	3082	1021	2339	2597	2401	2258	3516	2516
C:574	tRNA.bed:chr2.tRNA2-TyrGTA,;pirna2.bed:1,;rmsk.bed:tRNA,;ensGene.bed:ENST00000421915,;	2064	4210	597	1094	2053	1773	2326	1848	2679	2496	1403	858	4814	749	2976	3003	878	1898	2409	2279	4694	3655	7741	8020	3076	9167	6862	4156
C:575	tRNA.bed:chr6.tRNA15-TyrGTA,;pirna2.bed:1,;rmsk.bed:tRNA,;	255	386	85	113	184	123	235	225	333	199	128	96	444	126	171	199	61	105	189	163	316	222	257	370	211	368	354	234
C:576	miRNA.bed:Name=hsa-miR-877-5p,;ensGene.bed:ENST00000376545,;refGene.bed:NM_001090,;	377	73	253	157	157	71	170	48	56	168	144	16	106	172	278	82	132	182	147	42	203	0	187	74	164	146	181	104
C:577	ensGene.bed:ENST00000375633,;refGene.bed:NM_001040437,;wgRNA.bed:CDBox,;	5408	2347	2614	2959	1957	1337	1987	1046	1556	3196	4613	1047	1723	5936	3799	2414	2142	3038	2311	1322	2335	280	4907	2377	2178	2196	2346	1697
C:578	ensGene.bed:ENST00000364884,;refGene.bed:NM_001040437,;wgRNA.bed:CDBox,;	9509	5110	6160	7307	6246	3749	6310	2285	4561	8638	7765	3354	4768	7826	6398	2759	4511	3017	2069	1705	2749	1378	2512	3283	2058	1993	2527	2326
C:579	ensGene.bed:ENST00000484616,;refGene.bed:NM_001016,;wgRNA.bed:CDBox,;	902	352	389	561	589	295	430	90	187	579	329	175	253	420	912	239	596	223	129	182	172	250	109	287	123	143	243	167
