id	nloci	ann	ct4	ct5	ct6	ct7	ct1	ct2	ct3	cc5	cc4	cc7	cc6	cc1	cc3	cc2	pt7	pt6	pt5	pt4	pt3	pt2	pt1	pc2	pc3	pc1	pc6	pc7	pc4	pc5
451	0	gene miRNA|gene::MIR941-4,MIR941-5,MIR941-2,DNAJC5,MIR941-3;miRNA::hsa-miR-941;gene::MIR941-2,DNAJC5,MIR941-3,MIR941-4,MIR941-5;miRNA::hsa-miR-941;gene::MIR941-4,MIR941-3,MIR941-5,MIR941-1,MIR941-2,DNAJC5;miRNA::hsa-miR-941;gene::MIR941-4,MIR941-3,MIR941-5,MIR941-2,DNAJC5;miRNA::hsa-miR-941;gene::MIR941-5,MIR941-2,DNAJC5,MIR941-4,MIR941-3;miRNA::hsa-miR-941;gene::MIR941-4,MIR941-3,MIR941-5,MIR941-2,DNAJC5;miRNA::hsa-miR-941;gene::MIR941-1,DNAJC5;miRNA::hsa-miR-941	918	1067	1762	1364	884	1440	455	964	1916	1587	741	1459	978	1606	1285	812	495	770	1436	925	372	1089	1202	1651	555	1131	1902	932
452	0	repeat miRNA gene|repeat::LINE,LINE;miRNA::hsa-miR-582-5p,hsa-miR-582-3p;gene::PDE4D,PDE4D,PDE4D	2422	2875	1777	1919	505	1968	2037	1089	2125	2857	1908	3025	1708	1090	4036	2717	1827	2334	2271	680	2004	1247	3011	4552	2569	3772	3315	2115
453	0	gene|gene::WWOX,WWOX	19	42	69	42	6	27	4	340	108	87	106	70	24	232	12	0	0	11	42	8	0	353	6	245	7	14	21	17
454	0	|	32	68	73	111	6	40	18	195	55	100	31	90	22	132	0	0	3	5	35	3	3	1989	10	1447	3	9	16	32
455	0	gene|gene::DDX39B,SNORD117,DDX39B,ATP6V1G2-DDX39B,DDX39B;gene::SNORD117,DDX39B,ATP6V1G2-DDX39B,DDX39B,DDX39B;gene::DDX39B,ATP6V1G2-DDX39B,DDX39B,SNORD117,DDX39B;gene::SNORD117,ATP6V1G2-DDX39B,DDX39B,DDX39B,DDX39B;gene::SNORD117,DDX39B,DDX39B,ATP6V1G2-DDX39B,DDX39B;ncrna::U83;gene::DDX39B,DDX39B,ATP6V1G2-DDX39B,SNORD117,DDX39B;ncrna::U83;gene::SNORD117,DDX39B,DDX39B,DDX39B,ATP6V1G2-DDX39B;ncrna::U83;gene::SNORD117,DDX39B,DDX39B,ATP6V1G2-DDX39B,DDX39B;ncrna::U83	46	42	20	20	19	39	153	51	52	36	14	68	23	19	368	205	143	303	356	253	254	249	240	619	211	431	384	374
456	0	|	27	19	29	29	0	23	10	35	83	47	25	93	45	12	191	98	48	106	146	101	55	40	151	279	70	128	237	142
457	0	|	4	16	0	0	0	4	58	0	0	6	3	8	12	0	18	9	3	23	20	29	68	0	52	28	7	7	3	3
458	0	gene miRNA|gene::MIR137,MIR137HG;miRNA::hsa-miR-137	5076	4093	2744	3035	442	3607	2532	1686	4534	3636	3068	5184	3084	937	7030	5696	3350	6442	3380	664	3215	1176	5700	8522	4167	5737	6710	2807
459	0	gene miRNA|gene::MIR1306,DGCR8,DGCR8;miRNA::hsa-miR-1306-3p,hsa-miR-1306-5p	79	72	58	49	14	79	32	58	86	57	23	75	51	48	73	55	29	55	64	51	36	48	105	116	37	66	98	74
460	0	ncrna gene|ncrna::ACA5c;gene::TBRG4,SNORA5C,TBRG4,TBRG4,TBRG4	38	34	27	36	29	17	27	28	69	43	33	0	15	6	11	43	24	15	10	15	72	18	21	21	30	42	90	28
461	0	gene|gene::RNU11	1922	624	1448	719	643	483	877	1486	743	2414	1282	823	1303	799	379	2223	468	1633	484	937	411	570	1621	919	1352	2015	859	1650
462	0	repeat miRNA gene|repeat::LINE;miRNA::hsa-miR-374b-5p,hsa-miR-374b-3p,hsa-miR-374c-5p,hsa-miR-374c-3p;gene::MIR374C,MIR374B,FTX	1033	1116	1174	1054	1444	831	626	1217	1474	1531	892	1810	1267	1240	3006	1809	1261	1883	2202	1737	1018	1915	2608	3160	1652	2827	3102	3172
463	0	gene|gene::LARGE,LARGE	16	21	29	731	13	22	20	15	19	746	20	53	20	15	37	32	39	52	32	28	15	23	44	96	26	46	44	26
464	0	ncrna gene|ncrna::ACA16;gene::SNHG12,SNORA16A	16	14	20	17	0	5	6	12	37	30	11	15	21	0	61	110	53	38	29	30	18	50	77	91	66	129	103	69
465	0	gene miRNA|gene::MIR30C1,NFYC,NFYC,NFYC,NFYC,NFYC,NFYC,NFYC;miRNA::hsa-miR-30c-5p,hsa-miR-30c-1-3p;gene::MIR30C2;miRNA::hsa-miR-30c-5p,hsa-miR-30c-2-3p	22594	21938	22250	20692	7903	25004	18651	19590	29897	23833	14502	41353	27391	15282	47990	28949	17060	47995	38945	23916	13947	20087	49769	74388	21271	38531	48924	37277
466	0	gene miRNA|gene::MIR30B;miRNA::hsa-miR-30b-5p,hsa-miR-30b-3p	13621	12470	9778	10334	2456	11967	10271	9317	18543	16147	8794	21161	12731	5738	27166	19579	10067	23394	17633	9222	9659	7738	22883	35206	12497	22113	28191	17153
467	0	gene miRNA|gene::MIR489,CALCR,CALCR,CALCR;miRNA::hsa-miR-489-3p	23	26	22	25	5	45	16	42	517	84	49	101	203	4	217	118	51	261	47	30	34	4	346	167	62	90	668	51
468	0	ncrna gene|ncrna::HBII-251;gene::PUM1,PUM1,SNORD103C	680	826	924	747	456	747	725	906	1155	882	597	978	685	634	3917	3131	1622	4075	4898	2370	1511	3443	3388	6728	1877	2852	4345	3575
469	0	gene miRNA|gene::MIR98,HUWE1;miRNA::hsa-miR-98-3p	276	326	233	222	128	446	278	281	397	311	159	696	512	216	746	387	242	777	723	329	238	364	892	1140	288	681	762	656
470	0	gene miRNA|gene::MIR346,GRID1;miRNA::hsa-miR-346	419	419	381	193	32	449	279	421	656	397	213	506	219	255	307	360	133	424	339	194	160	270	292	687	208	376	612	394
471	0	ncrna gene|ncrna::U42B;gene::SNORD42B,RPL23A	13	35	12	24	0	26	7	18	33	26	20	18	14	3	219	199	145	184	206	99	84	182	230	240	277	321	363	250
472	0	ncrna gene|ncrna::U50;gene::SNHG5,SNORD50A	202	238	240	168	88	252	454	282	291	255	113	248	151	188	1152	870	538	1024	1155	723	440	1079	899	1885	590	808	1160	1057
473	0	ncrna repeat|ncrna::14q(I-8);repeat::LINE	276	280	187	196	3	350	280	142	549	564	260	539	276	24	3301	2155	1004	2552	1656	363	1839	265	2014	4261	1248	2364	2906	889
474	0	gene miRNA|gene::MIR1251,RMST;miRNA::hsa-miR-1251-5p,hsa-miR-1251-3p	124	140	74	119	10	72	131	102	233	235	174	129	257	59	240	85	65	187	115	49	55	86	432	233	242	253	338	138
475	0	|	10	19	0	0	0	4	0	6	9	0	7	19	16	0	8	0	0	11	21	4	16	0	23	58	4	3	12	6
476	0	repeat miRNA gene|repeat::DNA;miRNA::hsa-miR-652-3p,hsa-miR-652-5p;gene::TMEM164,TMEM164,MIR652	934	1094	1316	1181	490	1137	630	1018	1701	1378	963	1525	940	655	1660	1268	622	1296	985	795	698	438	1531	2181	906	1123	1826	1039
477	0	gene|gene::MIR877,ABCF1,ABCF1;gene::MIR877,ABCF1,ABCF1;gene::MIR877,ABCF1,ABCF1;gene::MIR877,ABCF1,ABCF1;gene::ABCF1,MIR877,ABCF1;gene::MIR877,ABCF1,ABCF1;gene::MIR877,ABCF1,ABCF1;miRNA::hsa-miR-877-5p	213	215	231	155	41	252	137	217	237	279	101	341	193	157	274	176	86	219	260	127	110	148	334	489	115	270	273	250
478	0	gene miRNA|gene::MIR320A;miRNA::hsa-miR-320a	4328	4284	8217	5080	7708	5099	2327	7439	9136	5537	3470	6218	4940	6029	6867	4319	2843	6462	8079	5655	2346	5434	7893	7986	3609	4775	9912	8767
479	0	ncrna repeat gene|ncrna::U8;repeat::snRNA;gene::TMEM107,TMEM107	209	159	125	78	96	136	18	191	25	97	70	30	86	93	451	357	112	436	932	239	293	450	432	55	255	279	60	821
480	0	repeat|repeat::snRNA	0	47	0	22	28	42	238	0	96	19	21	88	38	39	116	0	61	164	0	36	87	91	124	450	38	116	276	0
481	0	ncrna gene|ncrna::U24;gene::SNORD24,RPL7A	88	104	79	78	32	125	110	63	91	94	45	149	72	29	890	643	309	761	969	370	289	523	634	1430	470	757	908	857
482	0	gene|gene::SIK3,SIK3,SIK3	332	754	512	320	103	218	115	1385	647	1255	263	305	187	946	163	95	78	107	452	162	88	329	144	204	116	246	240	394
483	0	gene miRNA|gene::MIR200B;miRNA::hsa-miR-200b-3p	21	51	41	80	76	77	49	77	48	35	39	80	99	86	154	35	25	117	103	139	30	158	141	157	68	85	88	140
484	0	gene|gene::UBAP2L,UBAP2L,UBAP2L,UBAP2L	3	10	0	3	15	13	57	0	4	0	4	4	4	4	22	63	22	18	3	16	33	27	61	12	38	64	74	9
485	0	|	32	5	12	7	11	24	16	22	60	41	6	68	58	0	65	22	3	68	40	32	11	9	100	78	8	50	89	52
486	0	ncrna gene|ncrna::U99;gene::METTL12,SNORA57,LBHD1	6	14	11	12	7	25	23	12	11	10	3	6	3	6	14	3	5	18	9	15	8	13	16	17	9	9	11	11
487	0	repeat gene|repeat::scRNA;repeat::scRNA;gene::LOC101927043,LOC101927043	15	8	12	10	0	0	0	4	21	11	3	27	23	0	106	56	21	80	55	7	19	15	115	225	54	94	159	30
488	0	gene miRNA|gene::MIR7-1,HNRNPK,HNRNPK,HNRNPK,HNRNPK,HNRNPK,HNRNPK;miRNA::hsa-miR-7-5p,hsa-miR-7-1-3p;gene::MIR7-3HG,MIR7-3;miRNA::hsa-miR-7-5p	2031	1872	1841	1823	6392	2051	1797	1018	4077	3076	2726	9033	4020	487	10074	4918	1780	8891	1779	849	1143	670	6584	12186	3217	4639	6842	1903
489	0	gene miRNA|gene::MIR7-2,MIR3529;miRNA::hsa-miR-7-2-3p,hsa-miR-3529-5p,hsa-miR-3529-3p,hsa-miR-7-5p	86	93	51	54	125	109	97	24	171	145	68	377	163	17	449	227	94	338	94	30	48	42	234	498	94	184	304	76
490	0	gene miRNA|gene::WWP2,WWP2,WWP2,WWP2,MIR140;miRNA::hsa-miR-140-5p,hsa-miR-140-3p	12009	12720	16131	12246	5318	11502	7876	13424	19549	17355	9621	15555	11302	15746	15411	10389	8264	13341	21886	12768	7306	17148	18500	21295	10522	15476	23863	19208
491	0	ncrna gene|ncrna::ACA60;gene::SNORA60,SNHG11	81	63	111	82	56	82	153	62	187	114	86	111	93	29	111	128	54	106	68	69	54	63	170	165	110	124	231	86
492	0	ncrna repeat|ncrna::U13;repeat::snRNA	272	416	71	187	422	43	740	303	326	215	143	699	507	207	431	114	126	507	323	284	724	261	809	1005	184	220	445	349
493	0	repeat|repeat::LINE	27	50	18	49	7	25	7	60	43	54	15	57	18	40	7	8	8	10	26	6	4	23	5	66	6	8	13	16
494	0	gene|gene::LINC00888,LINC00888	7	0	3	6	0	3	0	4	14	0	7	7	0	0	14	40	8	25	11	3	21	17	25	46	29	36	60	41
495	0	ncrna gene|ncrna::mgU6-77;gene::SENP3-EIF4A1,EIF4A1,EIF4A1,SNORD10	372	616	385	376	188	882	771	605	675	561	253	928	555	348	1145	1180	494	1613	1807	960	1124	1522	1277	1932	524	928	915	1188
496	0	gene miRNA|gene::RTL1,MIR433;miRNA::hsa-miR-433-3p	1907	2072	1593	1352	545	2163	1185	932	2967	2637	1156	3537	1982	456	2727	2147	859	2320	1177	632	1070	405	3050	4856	1269	2120	3131	1117
497	0	gene miRNA|gene::MIR455,COL27A1;miRNA::hsa-miR-455-5p,hsa-miR-455-3p	384	191	241	384	137	438	304	259	356	354	266	241	317	268	470	324	253	649	372	489	162	171	516	380	298	336	453	362
498	0	ncrna gene|ncrna::mgU2-25/61,HBII-382;gene::SCARNA2	275	355	191	251	22	98	91	277	460	447	262	153	75	129	428	733	366	318	512	278	1281	505	333	747	914	894	1649	715
499	0	repeat|repeat::LINE	153	176	235	125	51	166	64	279	331	290	103	192	107	690	78	52	26	57	129	71	28	154	65	58	43	73	106	116
500	0	ncrna gene|ncrna::ACA18;gene::SNORA18	0	0	0	3	0	0	0	0	0	0	0	0	0	0	76	53	22	54	68	35	49	68	30	112	75	102	70	82
501	0	ncrna gene|ncrna::U43;gene::RPL3,RPL3,SNORD43	1475	1638	1291	1344	147	1898	2048	1362	1801	1939	1164	2366	1349	1074	7818	6311	3171	9294	9199	4032	4497	6277	6724	13251	4904	6380	7060	6836
502	0	ncrna gene|ncrna::U105B;gene::SNORD105B,PPAN,PPAN-P2RY11,PPAN-P2RY11	52	88	47	73	4	78	130	42	70	91	83	118	72	42	391	291	138	518	577	195	195	366	425	850	327	314	405	331
503	0	ncrna gene|ncrna::U94;gene::SNORD94,PTCD3	32	40	64	45	13	42	80	33	66	74	44	26	21	19	15	52	47	37	13	35	71	50	26	41	66	71	59	26
504	0	ncrna gene|ncrna::U83A;gene::SNORD83A,RPL3,RPL3	13	10	11	3	3	12	16	6	23	11	8	14	6	15	128	198	123	155	142	102	165	202	124	282	150	273	249	160
505	0	ncrna gene|ncrna::U83B;gene::RPL3,RPL3,SNORD83B	87	82	52	58	45	74	113	59	56	74	53	46	37	52	116	145	83	134	156	90	108	180	130	282	137	130	165	154
506	0	ncrna gene|ncrna::U58B;gene::RPL17-C18orf32,RPL17,RPL17,RPL17,RPL17,SNORD58B,RPL17,RPL17,RPL17,RPL17	81	109	88	96	10	132	146	126	136	156	64	204	92	82	443	415	219	432	538	288	139	369	416	713	369	409	563	417
507	0	gene miRNA|gene::MIR154;miRNA::hsa-miR-154-5p,hsa-miR-154-3p	518	382	375	405	37	297	185	291	816	699	436	677	426	99	845	610	301	562	280	115	287	86	676	989	421	595	795	278
508	0	ncrna miRNA gene|ncrna::SNORD125;miRNA::hsa-miR-3653;gene::SNORD125,MIR3653,AP1B1,AP1B1,AP1B1	17	18	13	13	0	32	11	16	26	22	6	48	13	17	152	85	23	139	157	77	44	84	97	246	64	132	158	125
509	0	ncrna gene|ncrna::U58A;gene::RPL17-C18orf32,RPL17,RPL17,RPL17,RPL17,RPL17-C18orf32,RPL17,RPL17,RPL17,RPL17,SNORD58A	84	176	144	124	57	149	345	113	162	191	165	240	107	165	659	601	394	670	743	437	293	810	440	1024	495	614	660	549
510	0	ncrna gene|ncrna::SNORD121B;gene::SNORD121B,UBAP2,UBAP2,UBAP2	52	44	52	39	6	61	88	59	94	78	13	105	36	35	247	200	188	240	241	91	36	322	201	470	147	399	465	263
511	0	gene miRNA|gene::MIR3605,PHC2,PHC2;miRNA::hsa-miR-3605-5p	15	15	24	23	21	33	8	18	22	15	4	30	16	6	23	15	4	8	37	10	10	16	20	53	24	15	28	21
512	0	gene|gene::FTH1	3	0	12	0	0	0	0	0	28	3	8	0	3	0	0	4	3	0	0	3	0	4	7	12	13	0	69	6
513	0	tRNA repeat|tRNA::tRNA-Asn-GTT-12-1;repeat::tRNA	61	53	59	23	48	146	18	37	242	498	51	190	233	13	167	157	55	220	70	60	46	15	399	200	98	658	369	76
514	0	ncrna gene|ncrna::U50B;gene::SNHG5,SNORD50B	4	11	7	3	6	3	13	15	37	11	9	23	18	14	264	244	86	193	259	130	55	357	131	356	200	296	443	282
515	0	|	130	96	7	33	6	84	17	31	29	124	49	160	121	6	217	72	26	232	161	77	152	26	186	382	67	143	105	90
516	0	gene miRNA|gene::MIR500A,CLCN5,CLCN5,CLCN5;miRNA::hsa-miR-500a-5p,hsa-miR-500a-3p	510	641	805	606	341	817	515	640	1076	939	398	1079	755	768	1275	761	493	1449	1028	798	433	930	1473	1834	504	983	1783	1139
517	0	gene miRNA|gene::MIR501,CLCN5,CLCN5,CLCN5;miRNA::hsa-miR-501-5p,hsa-miR-501-3p	50	72	79	51	29	131	88	100	165	102	47	149	109	115	170	112	74	323	192	163	142	406	444	666	107	190	692	251
518	0	ncrna gene|ncrna::U62A;gene::SNORD62A,PRRC2B,SNORD62B;ncrna::U62B;gene::SNORD62B,SNORD62A,PRRC2B	388	302	326	292	121	203	250	299	553	501	249	276	228	145	2443	1572	639	1997	2730	1891	1404	1945	1519	3270	915	1606	2199	2049
519	0	|	259	177	89	118	35	185	112	166	196	240	89	291	224	34	521	123	61	252	196	88	89	40	423	479	106	246	322	231
520	0	tRNA|tRNA::nm-tRNA-Tyr-GTA-chr1-125	2745	4950	3811	2543	1351	7430	6425	2046	2736	3840	1515	6853	2689	1965	69304	67945	17482	61729	68886	38464	63055	31605	44554	108682	30356	57268	42372	46275
521	0	gene miRNA|gene::MIR150;miRNA::hsa-miR-150-3p,hsa-miR-150-5p	1680	1454	1418	1311	287	1169	1320	1251	2136	1771	921	1609	1083	698	1858	1312	854	1797	1629	1336	670	1196	2112	3504	1305	2325	2585	1637
522	0	repeat miRNA gene|repeat::SINE;miRNA::hsa-miR-885-5p,hsa-miR-885-3p;gene::MIR885,ATP2B2,ATP2B2	1407	1045	664	597	206	954	936	674	1064	688	301	1384	562	340	1048	925	390	1276	1086	396	628	436	1012	2005	372	806	1270	799
523	0	repeat miRNA gene|repeat::SINE,SINE;miRNA::hsa-miR-378a-5p,hsa-miR-378a-3p;gene::MIR378A,PPARGC1B,PPARGC1B;repeat::SINE;miRNA::hsa-miR-378a-5p,hsa-miR-378a-3p;gene::ZNF860	8282	6942	7210	6604	2443	10037	5830	3875	11453	11783	5268	12081	7465	3134	12676	11574	7649	12009	9623	5656	6650	3678	12196	15889	6005	10208	15077	5645
524	0	repeat|repeat::LINE	20	14	72	28	21	27	0	51	61	9	34	14	7	81	3	0	0	0	6	21	0	18	4	0	11	0	19	10
525	0	gene|gene::RPPH1	44	57	37	32	0	3	32	26	66	51	21	27	6	6	247	579	188	296	191	243	407	912	246	370	641	265	326	643
526	0	gene|gene::LINC00609	1602	2466	1587	1751	734	1637	1366	1287	1351	3166	460	3726	1568	773	3580	3211	1024	1550	1296	974	726	989	2808	4877	600	3476	1411	1248
527	0	|	265	909	444	465	366	552	670	155	563	900	147	1163	450	183	3981	4233	1487	1238	2427	601	2215	603	2185	6626	794	6719	4122	1201
528	0	repeat gene|repeat::Simple_repeat;gene::LOC100507412,RNA45S5;repeat::Simple_repeat;gene::LOC100507412,RNA45S5	69	40	9	42	19	48	62	79	264	117	29	203	185	25	251	48	19	39	43	0	7	3	279	265	30	62	205	51
529	0	ncrna gene|ncrna::HBII-95B;gene::SNORD11B,NOP58	162	176	247	129	0	273	230	173	257	156	117	343	169	159	333	240	147	540	441	176	154	366	364	708	196	270	380	267
530	0	ncrna gene|ncrna::U73a;gene::SNORD73A,RPS3A,RPS3A	156	128	95	86	19	100	185	110	164	106	106	173	98	88	312	287	223	311	332	224	194	345	259	546	316	450	412	441
531	0	ncrna gene|ncrna::U44;gene::SNORD44,GAS5	561	640	563	523	187	966	1086	451	884	686	428	1436	743	311	4829	4305	1858	4645	4616	1610	2247	2611	3267	7505	3058	3183	4680	2813
532	0	gene miRNA|gene::MIR539,MIR381HG;miRNA::hsa-miR-539-5p,hsa-miR-539-3p	2049	1999	1174	1863	502	2871	1971	1176	2722	2977	1860	5473	3641	617	7997	4133	2940	7891	3231	1972	2246	1002	6855	7532	3304	5861	5579	3076
533	0	repeat miRNA gene|repeat::SINE;miRNA::hsa-miR-345-5p;gene::MIR345	825	946	1217	969	1119	1427	818	1128	1348	795	612	2074	1234	1562	1092	653	437	1488	1747	1354	425	1338	1607	2230	599	846	1542	1453
534	0	repeat miRNA gene|repeat::Simple_repeat;miRNA::hsa-miR-574-5p,hsa-miR-574-3p;gene::MIR574,FAM114A1,FAM114A1	1239	1636	2717	1311	900	1287	744	2987	1956	1417	800	1309	837	2906	1037	506	472	761	2440	926	575	3067	1285	1798	832	1371	1887	2868
535	0	|	845	1006	1213	1069	433	1048	652	1389	1268	1243	717	1338	939	1208	1804	1270	832	1660	2296	1428	856	1370	1534	1800	859	1418	2155	2116
536	0	repeat gene|repeat::LTR;gene::DET1,DET1,DET1	119	292	346	212	116	57	140	50	344	263	152	97	96	72	40	317	70	53	40	70	61	118	98	80	212	242	353	80
537	0	gene miRNA|gene::MIR3065,AATK,AATK,MIR338;miRNA::hsa-miR-3065-5p,hsa-miR-3065-3p,hsa-miR-338-5p,hsa-miR-338-3p	37179	52279	68829	44292	25787	31386	19799	106126	58036	50276	30364	43248	32375	156330	61746	27726	22226	38325	147373	75568	26229	153490	54426	69966	41824	83521	88789	179342
538	0	gene miRNA|gene::RTL1,MIR431;miRNA::hsa-miR-431-5p,hsa-miR-431-3p	1814	2039	1689	1860	422	2377	1572	896	2731	2947	1560	3581	2455	393	3191	2283	896	2674	1444	574	1143	402	3426	4431	1552	2378	3304	1155
539	0	gene miRNA|gene::MIR487A;miRNA::hsa-miR-487a-5p,hsa-miR-487a-3p	744	967	621	963	431	1034	767	614	1247	1327	847	1939	1486	238	2448	1618	990	2302	860	991	795	432	2379	2993	1283	2073	2090	1235
540	0	gene miRNA|gene::MIR182;miRNA::hsa-miR-182-5p	462	998	823	578	257	1089	322	356	1013	1345	495	619	637	410	496	601	1287	1485	1238	488	467	643	1039	970	743	1542	1717	558
541	0	gene miRNA|gene::MIR410;miRNA::hsa-miR-410-3p,hsa-miR-410-5p	22064	22101	21021	17650	4920	33230	20318	13121	23094	43686	20953	48033	30029	11754	54210	47092	19513	46501	27792	16725	15484	11227	49979	67995	26478	47472	32190	21431
542	0	|	11	25	27	19	14	32	29	8	33	23	19	65	23	5	5	4	0	13	4	0	0	55	7	160	0	0	11	0
543	0	gene miRNA|gene::MIR33B,SREBF1,SREBF1;miRNA::hsa-miR-33b-3p,hsa-miR-33b-5p	1708	2238	1616	1472	135	1452	644	4452	1325	1856	1515	1203	1186	5240	1503	418	444	706	3188	1474	600	2870	1562	1128	1169	1163	1231	3430
544	0	gene miRNA|gene::MIR1468;miRNA::hsa-miR-1468-5p	177	259	258	174	118	516	161	208	687	440	153	487	359	155	480	312	143	490	371	124	145	98	563	621	114	242	668	179
545	0	ncrna gene|ncrna::HBI-61;gene::EIF4A2,MIR1248,SNORA81	6	26	4	10	8	18	108	3	5	10	9	0	4	0	17	82	48	13	0	40	133	49	13	8	61	73	88	35
546	0	gene miRNA|gene::SEPT6,MIR766,SEPT6,SEPT6,SEPT6;miRNA::hsa-miR-766-3p,hsa-miR-766-5p	136	141	111	122	79	162	112	70	191	132	65	214	114	87	170	125	64	182	100	59	74	58	178	292	62	110	198	80
547	0	gene miRNA|gene::MIR153-2,PTPRN2,PTPRN2,PTPRN2,PTPRN2,PTPRN2;miRNA::hsa-miR-153-3p,hsa-miR-153-5p;gene::MIR153-1,PTPRN,PTPRN,PTPRN;miRNA::hsa-miR-153-3p	8034	7202	4590	6706	3029	9097	6950	4468	7763	7522	5775	15701	10799	2445	17597	11384	9143	19144	9677	3860	7057	3190	18276	25493	9613	15537	15064	9617
548	0	ncrna repeat gene|ncrna::U17a;repeat::snRNA;gene::SNHG3,SNHG3,RCC1,RCC1,RCC1	10	14	12	13	0	14	26	13	17	10	4	13	7	16	30	30	15	28	43	3	33	35	33	47	16	32	71	35
549	0	tRNA repeat|tRNA::tRNA-SeC-TCA-1-1;repeat::tRNA	755	917	1005	985	149	612	659	895	577	974	681	615	676	670	11127	16031	8916	5378	6414	5933	9906	5982	7993	11527	8107	8302	2124	5555
550	0	gene miRNA|gene::MIR376A1;miRNA::hsa-miR-376a-3p,hsa-miR-376a-5p	1725	1716	804	1003	33	1734	1386	849	2331	2047	898	3222	2269	477	4869	3113	2051	4719	2178	961	1582	832	5175	6590	2185	4376	4265	1970
551	0	ncrna gene|ncrna::HBII-336;gene::SNORD93	223	285	460	434	308	171	219	283	463	826	501	456	262	345	1207	825	900	1073	1321	1292	539	867	789	1241	1506	1793	1697	1109
552	0	ncrna gene|ncrna::U20;gene::SNORD20,NCL	121	136	80	95	49	87	91	103	155	166	48	68	51	78	152	144	76	147	178	115	150	169	167	202	71	173	203	130
553	0	gene repeat|gene::FGF13,FGF13,FGF13;gene::FGF13,FGF13,FGF13;repeat::LTR	251	125	265	88	6	24	44	178	604	337	206	109	185	12	216	158	62	95	63	26	20	54	241	134	162	261	444	91
554	0	repeat|repeat::tRNA;repeat::tRNA	2286	2443	2419	1534	442	3109	2880	1419	3025	1896	1024	4761	1857	799	4462	6818	2029	3962	3126	1820	2762	1319	3769	10679	1748	2998	5236	2502
555	0	|	31	33	13	38	18	45	15	27	19	69	39	29	60	12	225	31	42	79	58	47	49	14	118	98	58	67	92	50
556	0	repeat|repeat::Satellite;repeat::Satellite;repeat::Satellite;repeat::Satellite;repeat::Satellite;repeat::Satellite;repeat::Satellite;repeat::Satellite;repeat::Satellite;repeat::Satellite;repeat::Satellite;repeat::Satellite;repeat::Satellite;repeat::Satellite	0	39	14	116	63	68	78	886	153	131	51	81	45	133	143	52	7	123	409	43	48	166	87	135	59	153	190	1323
557	0	gene miRNA|gene::MIR133A2,MIR1-1HG,MIR1-1HG;miRNA::hsa-miR-133a-3p,hsa-miR-133a-5p;gene::MIR133A1,MIR133A1HG,MIB1;miRNA::hsa-miR-133a-3p,hsa-miR-133a-5p	604	508	423	438	75	385	414	431	499	380	327	519	360	201	415	408	275	512	533	2440	208	159	640	664	343	377	547	596
558	0	ncrna gene|ncrna::HBII-99;gene::SNORD12,ZFAS1,ZFAS1,ZFAS1,ZFAS1,ZFAS1	400	398	404	232	3	449	404	327	453	494	188	461	306	212	2685	1799	628	2703	2686	1150	874	1820	1701	5208	1135	1433	2082	2014
559	0	ncrna gene|ncrna::HBI-100;gene::RFWD2,SCARNA3,RFWD2,RFWD2	38	59	26	31	90	46	138	17	25	54	91	0	3	48	6	54	27	6	7	65	138	67	9	0	74	34	23	23
560	0	gene miRNA|gene::MIR935,CACNG8;miRNA::hsa-miR-935	3576	2969	2009	1897	319	2912	1652	1497	4209	3849	1527	3670	2337	405	3670	2035	1117	3097	1546	303	1181	376	3648	5349	1493	2841	3604	1135
561	0	ncrna gene|ncrna::ACA3;gene::RPL27A,SNORA3A	456	347	148	236	8	153	138	209	461	356	294	89	146	63	224	329	225	155	106	127	313	91	224	85	339	290	448	169
562	0	|	76	75	56	35	56	46	104	50	58	72	42	212	102	21	281	205	61	162	125	71	137	76	205	334	155	225	194	178
563	0	gene|gene::MAPKAPK2,MAPKAPK2	75	79	80	144	0	100	58	36	102	226	49	87	48	32	53	55	27	37	63	36	34	46	66	101	56	52	68	43
564	0	gene|gene::SPP1,SPP1,SPP1,SPP1,SPP1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	14	0	0	10	43	0	383	0	3	0	7	0	41
565	0	ncrna gene|ncrna::HBII-276;gene::SNHG6,SNORD87	21	18	40	33	16	10	50	22	60	8	61	24	12	10	86	138	106	67	129	78	62	174	58	141	177	161	169	198
566	0	|	1533	2227	1317	1099	175	1526	1939	986	2003	1682	991	2082	1289	561	14499	14815	6340	13986	9811	4615	9124	4969	10824	22798	8854	13980	14375	9894
567	0	gene miRNA|gene::MIR541;miRNA::hsa-miR-541-5p,hsa-miR-541-3p	21	41	45	34	18	47	24	11	81	76	44	143	50	6	115	93	31	76	42	27	40	17	126	162	48	91	136	27
568	0	repeat miRNA gene|repeat::LINE;miRNA::hsa-miR-374a-5p,hsa-miR-374a-3p;gene::FTX,MIR374A	1614	1681	1139	1515	1525	1628	1278	2127	1403	2235	1315	2553	1925	2191	4384	2069	2244	3682	4071	3527	1741	3559	3800	4153	2421	4000	3121	5496
569	0	tRNA|tRNA::nm-tRNA-Tyr-GTA-chr1-125	95	85	18	37	26	66	113	45	100	119	32	239	149	7	519	100	34	344	83	102	89	37	332	504	114	197	228	115
570	0	ncrna gene|ncrna::14q(II-1);gene::SNORD114-1	336	316	212	226	14	443	370	111	493	508	187	519	288	27	1155	1134	348	1037	840	125	549	132	934	1397	657	841	1161	523
